기준년도,기준월,행정동_코드,행정동_코드_명,소득_총금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액
2021,4,11650560,반포1동,5338302,9,2827493000,301496333,21338000,16588000,1537595667,24522000,125891000,22545333,342881333,99972000,334663333
2021,4,11650621,방배4동,4557937,8,1823457667,279637333,38917667,33495000,548375667,52505333,139503000,19074000,211739333,127339667,372870667
2021,4,11590650,사당4동,2844168,6,687163667,394543000,9060667,8912333,76321000,3415667,31234333,2210000,20468000,37792000,103206667
2021,5,11740515,강일동,3073250,7,1089635333,433848667,7956667,8972000,119343333,66926667,149536000,1477667,49151000,35603667,216819667
2021,5,11710680,잠실3동,5452682,9,2015899000,315593333,131669333,30889000,245722333,11024000,79803333,382000,1004398333,77116667,119300667
2021,5,11110540,삼청동,3442534,7,808646333,148256667,99934333,30799000,23026667,1555000,2317333,1290333,97123667,58547667,345795667
2021,5,11410555,북아현동,4172659,8,737059000,304922667,18814000,85844000,89507333,11699667,26963667,4317667,25337000,45891000,123762000
2021,5,11380580,응암1동,2726133,6,1783850667,383853000,19231333,47687000,512323333,7951333,159367000,24457333,131305000,120659333,377016000
2021,5,11350612,하계2동,3625940,7,195198667,104112333,12804667,2297333,2665000,1261667,28794333,3283333,1941333,6520667,31518000
2021,5,11350570,월계2동,2728093,6,529667667,173849667,4611000,4296000,46658000,0,166438333,6828000,7362333,21100667,98523667
2021,5,11320710,방학3동,2962092,6,582340000,180630000,5447000,1348667,92834667,5546667,29911000,11889333,45730667,6632000,202370000
2021,5,11320681,쌍문4동,2968285,6,511329000,278504333,6563667,670000,29003000,0,96309333,1854667,31107333,7969333,59347333
2021,5,11320514,창4동,3547959,7,956803667,173890333,9876000,3674667,112221667,206262000,72904667,31689667,50382667,28599000,267303000
2021,5,11305630,수유3동,2205999,5,2770824000,416383333,128775667,40273333,417522000,288333000,13302000,232217667,193820000,123112000,917085000
2021,5,11290780,장위3동,3113825,7,459022000,169056000,8224000,7539000,52493667,46682000,24437333,4612667,27978667,18395333,99603333
2021,5,11290725,월곡2동,3138026,7,1594800333,509964000,32137000,25094667,216185333,180770333,32099333,28947000,114675000,53375667,401552000
2021,5,11440590,용강동,4787212,8,1999107667,434070667,20099667,10817333,324772333,99767333,179899000,47570667,150937667,56745667,674427333
2021,5,11290620,정릉1동,3341356,7,494879333,161032333,3015000,5055333,58315333,49788667,38493333,8207333,26191667,19159333,125621000
2021,5,11260590,상봉2동,2575432,6,2594471333,614474667,61292333,31224000,377534667,116553333,154973000,98720333,317784333,168676333,653238333
2021,5,11260580,상봉1동,2969913,6,1092704667,541329000,13091667,21504000,239612000,15712000,28479000,3337333,21406000,52323667,155910000
2021,5,11260575,면목3?8동,2354962,5,1139582333,360773667,26002667,8555333,133443333,4904333,24488333,62662000,97110000,53204000,368438667
2021,5,11260570,면목7동,2655671,6,1155041000,480056667,34466333,13948667,212313667,6461000,55066667,18732000,49446000,68594000,215956000
2021,5,11230750,이문2동,3137841,7,484908000,220379000,5607667,523667,68954000,45830667,26942333,7516333,17755667,11071000,80327667
2021,5,11230740,이문1동,3000929,7,806696333,205926000,8724333,18044000,103125333,40586000,11521333,22316667,78554000,20023000,297875667
2021,5,11230730,휘경2동,3071586,7,720705000,233191000,3334333,921333,109459000,132079333,21466000,10182667,83352667,17622333,109096333
2021,5,11230720,휘경1동,2722774,6,961141667,329414333,4448000,83921000,132709000,16595667,30293667,14394667,49843333,74135667,225386333
2021,5,11215847,자양4동,2795134,6,2201685667,649185667,66292000,6310333,258019000,9866000,39435000,58777333,240253000,113805667,759741667
2021,5,11215830,자양2동,2999213,7,1090172667,325461667,11481000,13646667,143472333,122348000,60229333,37432667,86585333,43625000,245890667
2021,5,11290575,동선동,2821008,6,3030123667,404273333,252496667,14323333,673341000,10931000,141154000,114941333,258599667,190267000,969796333
2021,5,11440655,서강동,4339738,8,1488354000,427770000,70984333,22482333,40369667,43194667,106455000,54584667,87542667,88272000,546698667
2021,5,11440680,합정동,3195027,7,2753168333,541994333,104931000,76176000,256980000,39356000,42203667,90667000,303212000,176171000,1121477333
2021,5,11440730,성산2동,3521472,7,2219004000,1384960333,17423333,10291333,81277333,144545667,107953333,22726000,88418000,81519333,279889333
2021,5,11710562,방이2동,2928271,6,4788905667,652108000,76802333,51553667,1383716333,247099000,278019000,224989333,329909667,122425667,1422282667
2021,5,11680740,일원2동,4553185,8,484063000,211378000,5528333,5758667,57088000,59211000,25587333,2020000,27341000,10418333,79732333
2021,5,11680521,논현1동,3277066,7,12239265000,854858667,144597000,432622000,5564027667,96766333,523077000,183072333,2506964000,443131333,1490148667
2021,5,11650610,방배2동,3864301,8,29266008000,283784000,23325000,11519333,139428667,74612667,137415000,63017000,27598588000,70401667,863916667
2021,5,11650540,잠원동,5458458,9,2877305667,261634333,15825333,37602667,1498612667,116554333,220668000,41456000,110986667,85300000,488665667
2021,5,11650531,서초4동,6475383,9,9951008333,513218000,273703000,55053000,5829766333,110118333,468103667,362064667,452586333,443342000,1443053000
2021,5,11650520,서초2동,5196131,9,55600599000,524586333,11353667,205822667,1809240333,50678000,336431333,45221333,496540667,51136318000,984406667
2021,5,11620715,난향동,3262195,7,265226333,158093667,2129667,110000,12761333,0,23495333,3704667,22428333,5021000,37482333
2021,5,11620665,서림동,2530625,6,749987000,249014333,11881333,7256667,19347667,108052333,116426667,4372000,72964333,8986667,151685000
2021,5,11620595,청룡동,2768161,6,2671653000,739339333,205134000,65139667,531523000,8061667,117540333,45558000,230259000,180978000,548120000
2021,5,11590670,신대방1동,3845094,8,892315333,292588333,22184333,1770667,111973667,72023000,47641000,19404333,131072333,36577333,157080333
2021,5,11590560,상도4동,2563258,6,605105000,251846000,16161000,8746333,63343667,1564667,36174333,9601333,31344000,29774667,156549000
2021,5,11590550,상도3동,2575897,6,1291515000,695385667,30633000,12742667,104186000,65633667,21623667,17188667,48069000,52527667,243525000
2021,5,11560650,신길3동,3085442,7,1040788333,345725000,27491333,48144333,228608667,124205333,37071667,8953667,28831333,21913000,169844000
2021,5,11560540,여의동,5590853,9,82687778000,1617234333,255277000,197438333,1148413667,56654681333,204518667,211071667,8254265667,10425070333,3719807000
2021,5,11545610,독산1동,3000453,7,2774473667,897326000,22839000,109754667,614156333,251125333,85082667,33635333,167011333,106160667,487382333
2021,5,11530790,수궁동,2682295,6,772214333,196655667,10179667,1563000,37632000,204743667,147871333,14559333,29943667,9868667,119197333
2021,5,11530770,오류1동,2574851,6,946213333,281323333,19603333,4212000,203476667,70826667,20226667,23854667,62448333,52490000,207751667
2021,5,11530730,고척2동,2882639,6,903488333,380640667,9268667,16207000,187320000,30716667,39956000,14738000,27007667,19727333,177906333
2021,5,11500593,화곡8동,2473381,6,1240484333,543376333,42303333,11363333,123472000,1329000,42991333,22005667,48638667,61076667,343928000
2021,5,11470680,신정7동,4094404,8,1279903000,488037333,7237667,1618000,217275000,151616667,150407333,7436667,48101333,20688667,187484333
2021,5,11470611,신월7동,2343943,5,612260333,255339667,10024000,26121000,44793333,45881667,35006000,11967000,29100667,26531333,127495667
2021,5,11470560,신월1동,2227154,5,986214000,521001333,25477333,42442000,82600333,22214000,16561333,36048333,55441667,15848667,168579000
2021,5,11215820,자양1동,2745988,6,1491164333,516478667,74101333,10100333,253199000,41160000,48634667,20602333,66361667,55818000,404708333
2021,5,11710631,가락1동,4973588,9,1504346333,891189667,18422000,53042000,202845333,590000,32462667,2829667,36727333,106594000,159643667
2021,5,11200650,성수1가1동,3870717,8,1071603000,275283333,16673667,18212333,85475667,94670333,46360000,60838667,95888667,40338667,337861667
2021,5,11170560,원효로1동,4450695,8,898040667,145204333,39951000,147435667,47977667,36752667,23416000,29111667,71273667,33958667,322959333
2021,5,11530560,구로5동,3213284,7,4436184667,2034925667,41108333,227150000,760542333,23891000,53592000,81537333,235123000,184647000,793668000
2021,5,11500605,가양3동,3047051,7,194195000,70688000,1497333,2874333,21375667,27363000,8694000,534667,16744000,8586333,35837667
2021,5,11500560,화곡3동,3132782,7,1285667667,283338667,22372000,9650333,260644000,3128000,87713333,42165667,116681333,57932667,402041667
2021,5,11500535,등촌3동,3403390,7,2913852333,537178667,11116000,59395667,1132867000,44935000,174142000,26563000,137755000,177030667,612869333
2021,5,11500520,등촌1동,3322838,7,5195332000,266942000,20723000,54391667,437707333,2559657000,80990000,42986667,1203563333,76267000,452104000
2021,5,11470650,신정4동,2609700,6,2630743333,518651000,65153667,43264667,573677333,109998000,136675667,99366000,227549333,149243667,707164000
2021,5,11470580,신월3동,2152244,5,745082333,132982333,10288333,2248667,44839667,429499333,18242000,8234000,8661667,7418667,82667667
2021,5,11440720,성산1동,2814646,6,1088687333,321296333,9113333,85322667,109904667,109666000,55938000,22663667,72760000,16931333,285091333
2021,5,11440700,망원2동,2912810,6,1086728000,437200667,13438667,21323667,56776667,46103667,45934333,25150000,83712000,40762000,316326333
2021,5,11440690,망원1동,2802536,6,1930817333,561235667,45470333,41410000,201771333,16145333,34708000,61983333,118019667,50779333,799294333
2021,5,11530780,오류2동,2781178,6,1268116000,615603333,19846000,14201333,76551667,36026000,113028667,19378333,66235333,49826333,257419000
2021,5,11440610,염리동,4051438,8,14998881333,114493667,14217667,13153333,17413333,158216667,71746000,8425667,14236114000,17025000,348076000
2021,5,11410640,홍제3동,2807766,6,1120946667,340942000,15375333,31676667,268311000,90116000,48973000,15288667,28176333,58880333,223207333
2021,5,11380551,갈현1동,2481200,6,1475578667,338686000,51276333,5245667,241980000,3481333,63740333,109613667,69141333,82465000,509949000
2021,5,11380530,불광2동,2396457,5,1334926667,507386667,31757000,28767000,193393333,154066333,40060000,14103667,56209000,50966667,258217000
2021,5,11350720,상계10동,3132098,7,221536333,48234000,4913333,15126667,45614000,8615333,24745333,676333,20251667,14015333,39344333
2021,5,11350665,상계3?4동,2644186,6,456269667,252792000,12693667,18216667,21845333,3745667,19997000,11686667,19697667,8743000,86852000
2021,5,11260680,신내1동,2780491,6,1614489000,556143333,27725333,13863000,214857667,113674667,119889000,32515333,99037000,60189000,376594667
2021,5,11260620,묵1동,3120718,7,1284023333,271381000,43057000,18131667,352476000,16136000,54039667,21252333,69729000,76090667,361730000
2021,5,11200620,금호4가동,4442144,8,889000667,410758000,12994667,10203000,127929333,31432333,60452333,7948000,54973333,47816667,124493000
2021,5,11200570,행당2동,4408744,8,511082667,187581000,7615333,3500000,69155000,0,80645333,1147333,52197667,22899000,86342000
2021,5,11200550,사근동,3099614,7,1520687333,342132333,11136667,1681000,110658667,4661667,14535333,148970333,102360333,132309333,652241667
2021,5,11440565,공덕동,4047702,8,1600734667,438195667,19266000,40943000,237920000,34220667,94846333,31956667,127871000,95319000,480196333
2021,5,11545710,시흥5동,2375052,5,482642333,210487000,2848333,7722667,33468333,9829667,15453333,15671333,35063667,27574667,124523333
2021,5,11560515,영등포본동,3286751,7,1011348000,399015333,20901333,8085667,100373000,73499667,27430333,15595000,66078333,46171667,254197667
2021,5,11560670,신길5동,2656511,6,441629667,78136333,10803000,23114000,19998333,135965667,19386333,6790333,10103000,15054333,122278333
2021,5,11170555,청파동,2608804,6,875013667,222581667,10074000,10001333,82687000,30198667,23271000,17602000,73759667,59004333,345834000
2021,5,11170530,남영동,3183091,7,17939539333,207295667,40000667,1156297667,243842000,35049667,21234667,72730333,7091518000,8477009667,594561000
2021,5,11140635,약수동,3894878,8,802007333,338664667,16500333,1623000,131297333,1026333,19853000,13168333,72201333,30042000,177631000
2021,5,11140615,신당동,2816850,6,1320799333,276913333,118390667,27228333,209347333,43597333,8274000,28091000,76330333,38803333,493823667
2021,5,11140540,회현동,4442451,8,185086444667,8107429667,246567000,600211000,1090469000,112031276667,21993000,28437333,56703622333,5633179333,623259333
2021,5,11110570,무악동,5136717,9,663119333,57740667,2028667,34667,516417333,368000,19933333,1985667,5818000,14427000,44366000
2021,5,11740590,암사3동,4470889,8,442673333,143622667,10505667,9008000,19149000,1025333,113698000,113667,45118333,21958333,78474333
2021,5,11740520,상일동,3690212,7,1067091667,413226667,10406667,47784000,94674667,41336667,67926667,18275667,135541667,17659333,220259667
2021,5,11710647,위례동,4202887,8,1434083000,322190667,28046667,7763333,120994667,312072333,193134667,6548000,53574000,66440333,323318333
2021,5,11710641,문정1동,3568357,7,1039146333,329921667,46031000,7111333,157090333,27241000,39701000,20407333,170409333,25006333,216227000
2021,5,11710580,송파1동,3129216,7,2732129000,563891333,55003333,69638333,426601000,69849333,76717333,56680000,223956667,126767667,1063024000
2021,5,11710570,오금동,3510674,7,2145119333,526394667,22011667,99855333,314743000,345992333,242802333,22156667,94130667,45568000,431464667
2021,5,11710561,방이1동,3970520,8,1828452667,140819667,18009000,1909333,177050333,443294667,500478667,24583333,37201333,48713333,436393000
2021,5,11680655,도곡1동,5412484,9,9596157000,297747333,17434667,34791667,3152349667,1358109667,139520333,10874000,4001100000,85784000,498445667
2021,5,11680600,대치1동,7421305,10,3482435000,507940000,7859667,3054000,530431667,3142000,1804249000,29382000,115524333,142338667,338513667
2021,5,11650660,내곡동,4047063,8,833875667,178802667,7163000,10321333,83412000,150931667,42014000,2914333,106235333,16148000,235933333
2021,5,11650581,반포4동,5280483,9,8230549000,726565667,464118000,55423333,3543512667,284742667,698414333,61235000,476276000,288472000,1631789333
2021,5,11650580,반포3동,6140775,9,1452875667,115928000,167148667,50822333,222962000,11385667,292084000,8779667,154598000,40757000,388410333
2021,5,11650550,반포본동,5583021,9,432694667,116500667,23002667,2285333,28080333,1164000,140850000,3660333,14732667,10314333,92104333
2021,5,11620765,미성동,2676537,6,1203666333,329657333,79931000,28411333,241588000,71426667,52246000,31447333,73946667,42457333,252554667
2021,5,11620725,조원동,2523192,6,1423700333,271829000,13752667,63019667,211292667,19984667,26122667,58253000,117904333,151182667,490359000
2021,5,11620565,성현동,3455108,7,453560333,182368333,11939667,1552333,33967000,16016333,78224333,5122667,39985333,14806667,69577667
2021,5,11590651,사당5동,3047661,7,244149667,89625333,3241000,2842333,7113333,4165000,26717333,3241000,19232000,9688667,78283667
